,text,id,createdate,source,likes,retweets,followers,sentiment
2642,so proud waste management team great work,1333879256225632256,2020-12-01 21:02:51,Twitter Web App,15,1,7667,positive
2643,5 buzz around tabzero alike build around,1333879104328888321,2020-12-01 21:02:15,Tweetbot for Mac,1,0,29,neutral
2644,2021 approach new regulation regard treat wood waste check video learn,1333878760697946112,2020-12-01 21:00:53,Hootsuite Inc.,0,0,379,negative
2645,i sick stereotype waste management construction,1333876622299181064,2020-12-01 20:52:23,Twitter for iPhone,3,0,1770,negative
2646,we put all part adapt station federation standard a waste management,1333876527495143424,2020-12-01 20:52:01,Twitter for iPhone,3,0,10228,negative
2647,hire hospital service technician under management direction hospital service worker travel custome,1333871501448081409,2020-12-01 20:32:02,dlvr.it,0,0,1260,neutral
2648,hire hospital service swing under management direction hospital service worker travel customer hea,1333871500349239296,2020-12-01 20:32:02,dlvr.it,0,0,1260,neutral
2649,blake medical center hire bradenton fl read late environmental amp waste management job open,1333867107352670208,2020-12-01 20:14:35,CareerArc 2.0,0,0,214,negative
2650,we spend weekend watching become international champion live,1333867010975883264,2020-12-01 20:14:12,Twitter for iPhone,0,2,3319,positive
2651,waste resource like resource value a sustainable waste management rethink reduce reu,1333866507928031236,2020-12-01 20:12:12,Twitter for Android,4,2,639,negative
2652,landfill develop world often ecological disaster alternative typically uncontro,1333866402701307911,2020-12-01 20:11:47,Twitter for iPad,0,0,128,positive
2653,smarter waste management improve quality urban life,1333864388932104193,2020-12-01 20:03:46,Twitter Web App,1,0,2601,negative
2654,broaden possibility sodexo career from cater waste management opportunity,1333863971603030019,2020-12-01 20:02:07,Hootsuite Inc.,0,1,4003,negative
2655,broaden possibility sodexo career from cater waste management opportunity,1333863970319572995,2020-12-01 20:02:07,Hootsuite Inc.,0,1,2645,negative
2656,the host organization phoenixopen thunderbird say still determine good size cr,1333863560284418050,2020-12-01 20:00:29,AgoraPulse Manager,0,0,53,positive
2657,happy give tuesday ban together today support ban unique work promote safe ethical responsible p,1333862429604814849,2020-12-01 19:55:59,Twitter Web App,0,0,1105,positive
2658,join u december 9 noon est third episode raymond linkedin live series this episode highlig,1333860929293922309,2020-12-01 19:50:02,Twitter for Advertisers,2,1,1494,positive
2659,join our whatsapp group daily get tutorial operation excellence quality mana,1333860380896944128,2020-12-01 19:47:51,Twitter Web App,5,2,3119,neutral
2660,join our whatsapp group daily get tutorial operation excellence quality mana,1333859646981849088,2020-12-01 19:44:56,Twitter Web App,8,4,3306,neutral
2661,solid waste manager andrew philopoulos present plan council go history lead,1333859597422096386,2020-12-01 19:44:44,Twitter Web App,0,0,5427,negative
2662,come marriott plumb amp sewer service detroit five star waste management expert,1333858612863791105,2020-12-01 19:40:49,Twitter Web App,2,0,38,negative
2663,regional council request mayor submit letter feedback response environment climate change,1333857978110390275,2020-12-01 19:38:18,Twitter Web App,0,0,62717,neutral
2664,je dr sahib unemployed since last two year in whole kp upto knowledge 3 phd environme,1333857519291297794,2020-12-01 19:36:29,Twitter for iPhone,1,0,286,positive
2665,smart device change future water management utility tech outlook warns utility company must,1333856893870215168,2020-12-01 19:34:00,HubSpot,2,0,1385,positive
2666,fyi one thing really get right magnificent waste management truck,1333854896014184448,2020-12-01 19:26:03,Twitter for iPhone,1,0,1426,positive
2667,gov the policy need coherent,1333852143686721536,2020-12-01 19:15:07,Twitter Web App,3,0,597,positive
2668,happy givingtuesday swana strives continue advance practice solid waste management towards resource,1333849447076421634,2020-12-01 19:04:24,HubSpot,1,0,7208,positive
2669,gov the lagos plastic policy set targe,1333848309019136001,2020-12-01 18:59:53,Twitter Web App,0,0,597,neutral
2670,with right technology solution reduce fuel usage go autopilot lead reduced cost less pollu,1333844595776638977,2020-12-01 18:45:07,Salesforce - Social Studio,2,0,1554,positive
2671,finally reach special page 2020 lorain county solid waste management amp recycle calendar,1333843245831483401,2020-12-01 18:39:46,Twitter for iPhone,1,0,160,positive
2672,there several position open solid waste management committee serve two year term the board meet,1333842550369685504,2020-12-01 18:37:00,Twitter Web App,1,0,9622,negative
2673,strengthen advocacy hinge efficient wastemanagement anti waste campaign tivaouane western,1333841792589066242,2020-12-01 18:33:59,Twitter for iPhone,9,4,608,negative
2674,waht true government encourage environment innovation,1333840484884746245,2020-12-01 18:28:47,Twitter for Android,2,0,745,positive
2675,peak adulthood feeling joy see waste management drop new bin,1333840035834019843,2020-12-01 18:27:00,Twitter for Android,12,0,866,positive
2676,there several solution improper waste disposal amp management hard nut crack,1333839143172968451,2020-12-01 18:23:27,Twitter for Android,9,0,397,negative
2677,we start 20th anniversary celebration africa week group like waai south africa,1333839023408885761,2020-12-01 18:22:59,Hootsuite Inc.,3,1,4757,neutral
2678,weighingsolutions information management software track efficiency profitability waste colle,1333838272443916288,2020-12-01 18:20:00,Swello,9,4,547,negative
2679,we grateful work project they dedicate waste management,1333837564478779392,2020-12-01 18:17:11,Twitter Web App,4,2,7707,negative
2680,t amp d please waste even shareholder equity convert topic focus content f2f virtual u,1333836413540970499,2020-12-01 18:12:37,TweetDeck,1,0,3953,negative
2681,president julius maada bio commission 50 garbage truck say it will support devolution waste management full,1333836344506855433,2020-12-01 18:12:20,Twitter for iPhone,7,0,1417,positive
2682,the loss arecibo terrible waste result stupid management nsf the decision driven 2006,1333836321324900352,2020-12-01 18:12:15,Twitter Web App,1,0,47,negative
2683,r jamali nice one sir please help ensure visitor take care facility good waste management,1333834602906087428,2020-12-01 18:05:25,Twitter for iPhone,1,0,116,positive
2684,sustainable solid waste management project procurement plan asiandevelopmentbank,1333834462715654152,2020-12-01 18:04:52,Agenparl,0,0,6130,negative
2685,i love hear people invested thing i never think like waste ma,1333834181600808960,2020-12-01 18:03:44,Twitter for Android,1,0,831,positive
2686,i prepare there no point preparation go thing last minute waste time you know th,1333834133492158464,2020-12-01 18:03:33,Twitter for iPhone,1,0,297,negative
2687,check fixation histology new post lean production the desire produce accurate result little,1333833592208764932,2020-12-01 18:01:24,AgoraPulse Manager,0,0,3964,positive
2688,good stuff gon na say want come bit didn t offer management etc wo,1333833431801884673,2020-12-01 18:00:46,Twitter for iPhone,0,0,8,positive
2689,giordano waste amp recycle management we solution the post giordano waste amp recycle manage,1333833249903112194,2020-12-01 18:00:02,dlvr.it,0,0,206,negative
2690,we seek durhamregion resident volunteer serve member energy from waste waste management,1333833140536750083,2020-12-01 17:59:36,Sprout Social,0,1,26564,negative
2691,this great news lot different reason not immediately apparent it change,1333831548097990656,2020-12-01 17:53:17,Twitter for iPhone,1,0,104,positive
2692,i waste management business everyone always assume mobbed,1333831265422815233,2020-12-01 17:52:09,Twitter for iPhone,1,2,28,negative
2693,ariyana edupu aapu talli idi final stage ippudu edchi sympathy gain cheyalanukovadam waste but anyhow real,1333830388695793664,2020-12-01 17:48:40,Twitter for iPhone,3,0,4,neutral
2694,ahwaappreciates givingtuesday week spotlightonthediaspora euroguin e e v focus wash project amp c,1333828738459557891,2020-12-01 17:42:07,CoSchedule,0,0,513,neutral
2695,don waste money gamble market without understand basic thing 1 price action 2 supply demand,1333827855147429888,2020-12-01 17:38:36,Twitter for Android,15,0,11051,negative
2696,buscemi work waste management help get cdl class b,1333827087929643011,2020-12-01 17:35:33,Twitter for iPhone,0,0,64,negative
2697,the global food waste management market expect reach 50b 2027 aerobic compost process experienc,1333826177732018177,2020-12-01 17:31:56,Twitter Web App,0,0,62,negative
2698,accord recent study waste management company biffa uk create 30 waste usual christ,1333825737871257600,2020-12-01 17:30:11,Twitter Web App,0,0,72,negative
2699,accord recent study waste management company biffa uk create 30 waste usual christ,1333825737871257600,2020-12-01 17:30:11,Twitter Web App,0,0,72,negative
2700,extend curbside leaf yard waste service extend december 18th please visit providence dpw f,1333822703078404097,2020-12-01 17:18:08,Twitter Web App,11,3,489,negative
2701,,1333822651693936641,2020-12-01 17:17:56,TweetDeck,3,0,562,neutral
2702,the importance toxic waste management covid era often underestimate this one main interven,1333821372028645380,2020-12-01 17:12:50,Twitter for iPhone,10,2,1149,negative
2703,jim fish ceo waste management how pandemic change garbage,1333820923280044035,2020-12-01 17:11:03,Buffer,1,0,597,negative
2704,ti season enjoy ton leftover if extra ginger hang around wi,1333818884911226880,2020-12-01 17:02:57,LaterMedia,0,0,9,positive
2705,here 5 city waste management strategy may helpful holiday season,1333818306969686016,2020-12-01 17:00:40,Sprout Social,2,0,1949,negative
2706,download free 2020 market report see analysis 100 waste management business owner unite,1333818287218683904,2020-12-01 17:00:35,Buffer,0,0,108,positive
2707,the move forward plan fan small stadium 16th hole wmpo thepeoplesopen,1333818189768126464,2020-12-01 17:00:12,Twitter Web App,0,0,1389,negative
2708,write should condo association require move move fee move expense expensive thanks,1333818141760049152,2020-12-01 17:00:00,TweetDeck,0,0,1242,negative
2709,later i fruitful meeting business woman premier lounge woman lead transformative initiative we,1333818038970421250,2020-12-01 16:59:36,Twitter for Android,8,1,1884,neutral
2710,canada nuclear waste management organisation begin preparation drill two borehol,1333817003564560390,2020-12-01 16:55:29,Hootsuite Inc.,13,4,39162,negative
2711,more people question whether linear model production consumption waste management,1333816912019677185,2020-12-01 16:55:07,Oktopost,0,0,50,negative
2712,they must cull ministry freeze salary cut management salary there no time waste,1333815665170522114,2020-12-01 16:50:10,Twitter for iPhone,2,0,1536,negative
2713,a warm welcome brown recycle successfully deliver skip hire dedicate waste management service throu,1333813864161566721,2020-12-01 16:43:00,Zoho Social,3,1,1389,positive
2714,environmental 360 solution ltd acquire airdrie waste management inc include operation crossfield,1333813705663008771,2020-12-01 16:42:23,Hootsuite Inc.,0,0,1231,negative
2715,icymi remain focus canada plan safe long term management use nuclear fuel we,1333813304846938116,2020-12-01 16:40:47,Twitter Web App,4,0,361,positive
2716,sa urge support responsible waste management effort southafrica wastemanagement,1333812792302952454,2020-12-01 16:38:45,Twitter Web App,0,0,15976,neutral
2717,new on our blog mark wasuwanich col 21 talk internship olio food waste management app,1333812747109339136,2020-12-01 16:38:34,Twitter Web App,0,0,9523,negative
2718,might creative play like snowflake never produce anything note consistently,1333812348071645186,2020-12-01 16:36:59,Twitter Web App,1,0,441,positive
2719,last night i make deal partner trash waste management come as crack,1333809882428895236,2020-12-01 16:27:11,Twitter for Android,3,0,1477,negative
2720,be aware waste management 50 69b business opportunity and divert waste away dumpsit,1333806809426046977,2020-12-01 16:14:58,Twitter for Android,13,12,3860,negative
2721,storm provide 1280 litre container quick delivery time high number already build contai,1333805045272481793,2020-12-01 16:07:58,eClincher,0,0,260,positive
2722,30daysofgrace rural community quickly become underserved community underserved community face cycle,1333804827697061889,2020-12-01 16:07:06,Twitter Web App,2,0,301,positive
2723,excite phd available disease ecology plastic pollution mosquito fly entericbacteria fiel,1333804563007205383,2020-12-01 16:06:03,Twitter Web App,1,4,511,positive
2724,fresh item management technology reduce food waste improve margin learn adc food waste whitep,1333804471118225409,2020-12-01 16:05:41,HubSpot,1,1,143,negative
2725,but question who eagle management waste draft pick,1333803920838299648,2020-12-01 16:03:30,Twitter Web App,1,1,1050,negative
2726,i bef differ my dog incumbent already declare victory certify winner ma,1333803301234561027,2020-12-01 16:01:02,Twitter for Android,0,0,5,neutral
2727,find solution support waste handle management operation city indo,1333802036240912385,2020-12-01 15:56:00,Twitter Web App,0,0,343,negative
2728,100 million dollar pick 245 lbs junk why not set space habitat waste management center send astr,1333798609498738688,2020-12-01 15:42:23,Twitter Web App,0,0,667,negative
2729,waste management lagos waste management authority lawma report lagos generates massive 12 000 metric,1333796503089909760,2020-12-01 15:34:01,Twitter for Android,0,0,3,negative
2730,chase dream second year project make venture think idea help low,1333795866629394437,2020-12-01 15:31:29,Twitter for Android,0,0,3,neutral
2731,agro waste management best future biz rural urban respectively,1333795844001198083,2020-12-01 15:31:24,Twitter Web App,2,0,119,positive
2732,the agency say many visitor park vehicle vegetation drive designate road trail,1333795506548477961,2020-12-01 15:30:04,SocialNewsDesk,0,1,16302,positive
2733,in sober article jochen witt president ceo management consultancy firm jwc say spending money,1333795204323700736,2020-12-01 15:28:52,Twitter Web App,0,0,2488,negative
2734,have great time present webinar route 1 5 degree metal attwood,1333793362596360193,2020-12-01 15:21:32,Twitter Web App,5,0,590,positive
2735,cdl residential driver waste management canal winchester apply call 877 2,1333792841382858757,2020-12-01 15:19:28,Twitter Web App,0,0,405,negative
2736,our business model focus one thing waste management utilize innovative technology provide,1333791916375171074,2020-12-01 15:15:48,Gain Platform,0,0,50,positive
2737,the white hat team continue provide 5260 idp target camp jarablus 90 m3 drinking water,1333791144497401858,2020-12-01 15:12:44,Twitter for Android,1,0,8,neutral
2738,pga tour plan regard fan attend upcoming schedule a 12 1 20 no fan sony open hawaii honolulu,1333789125778894849,2020-12-01 15:04:42,Twitter Web App,0,0,809,neutral
2739,join swana today 2 00 p est learn waste management project finance five multilateral develo,1333788004960268295,2020-12-01 15:00:15,HubSpot,1,0,7208,negative
2740,wisconsin medical waste rule require safe management disposal sharp prevent accidental needle stick,1333787802312396801,2020-12-01 14:59:27,Twitter Web App,0,0,2018,positive
2741,editor ea urge farmer check waste management process face enforcement action,1333787621588312069,2020-12-01 14:58:44,Revive Social App,0,0,2779,negative
2742,the problem conestoga college give admission january intake structural steel management detaili,1333787479971831808,2020-12-01 14:58:10,Twitter for Android,0,1,16,neutral
2743,triviatuesday which nnsa office responsible management nnsa transuranic tru waste program incl,1333786692482867203,2020-12-01 14:55:02,Twitter Web App,4,1,17944,neutral
2744,excited announce offer 2 module msc waste amp resource management cpd 2021 m,1333786159806201864,2020-12-01 14:52:55,Twitter Web App,3,1,696,negative
2745,vegetable farm appropriately utilize available waste unused land space execute innovative,1333785475497091076,2020-12-01 14:50:12,Twitter Web App,65,14,4649,positive
2746,our holistic environmental strategy include build flagship programme sulphur programme 2 0,1333784423364399108,2020-12-01 14:46:01,Twitter for iPhone,0,0,13009,neutral
2747,this article feature associate professor ron mersky chair civil engineering best practice waste manag,1333783817253949440,2020-12-01 14:43:37,Twitter Web App,4,1,165,positive
2748,in current day palina no longer allow outside cemetery due prohibit practice eco,1333782654940901376,2020-12-01 14:39:00,Twitter for iPhone,0,0,36,negative
2749,aloba do research waste management semester project recently i think either wast,1333781720802488320,2020-12-01 14:35:17,Twitter for Android,0,0,1532,negative
2750,zamboanga city mayor beng climaco receive p570 000 check environmental management bureau emb th,1333781162154545152,2020-12-01 14:33:04,TweetDeck,0,1,194,neutral
2751,food safety combine number practice reduce health hazard these include premise hygiene personal hygie,1333780625707458562,2020-12-01 14:30:56,SocialPilot.co,1,0,389,neutral
2752,cleanliness next godliness clean drive kiosk besides public market taga pinukpuk kalinga,1333780531746537473,2020-12-01 14:30:33,Twitter for iPhone,0,0,706,positive
2753,also launch market waste vendor scheme bauchi he instruct dg basepa commissi,1333780530119274496,2020-12-01 14:30:33,Twitter for Android,8,1,263752,negative
2754,buildingnewindia govt launch several solid waste management project nationalinfrastructurepipeline,1333780392520933377,2020-12-01 14:30:00,Twitter Web App,1,0,27276,negative
2755,prof briloff teach patience but 10 year later sec file complaint senior executive waste,1333777405371052032,2020-12-01 14:18:08,TweetDeck,3,1,27846,negative
2756,yo i find garbage area man not sure number waste mana,1333777317026549760,2020-12-01 14:17:47,TweetDeck,1,0,403,negative
2757,congratulation chandler monday nov 30th receive cdl a license jccc chandler plan begin h,1333776032365768704,2020-12-01 14:12:41,Twitter Web App,2,0,95,neutral
2758,last name actually store waste management not pizza pasta,1333775889910403079,2020-12-01 14:12:07,Twitter for Android,2,0,805,negative
2759,this one ambitious project proud meet significant milestone a greener futu,1333774598480027648,2020-12-01 14:06:59,Twitter Web App,2,0,1304,positive
2760,a lead waste management company ghana peace paramount u shall continue,1333774368749576193,2020-12-01 14:06:04,Twitter for iPhone,18,10,371,negative
2761,hey im junior doctor probably like porter work waste management,1333774153640505346,2020-12-01 14:05:13,Twitter Web App,0,0,6,negative
2762,do see construction newsletter last week find late activity take place site del,1333773071812091904,2020-12-01 14:00:55,Hootsuite Inc.,1,1,467,negative
2763,most impartent facility covid19 pendamic say thanks commissione,1333772712099995651,2020-12-01 13:59:29,Twitter for Android,0,0,18,positive
2764,flatface you bro i property management 3yrs ppl waste much money rent,1333771414227267585,2020-12-01 13:54:20,Twitter for Android,1,0,934,neutral
2765,another day another delightful new selection trash street catford,1333771098731778053,2020-12-01 13:53:04,Twitter for Android,3,2,13,positive
2766,plastic waste management why collaborative effort necessary,1333770633684070401,2020-12-01 13:51:13,Twitter for iPhone,0,0,690,negative
2767,join conversation plastic waste management ifat india online 10th december 2020 the conference sessi,1333770587445940226,2020-12-01 13:51:02,Twitter Web App,1,0,1223,negative
2768,the department public work infrastructure expand public employment programme water energy,1333770368616701954,2020-12-01 13:50:10,Twitter Web App,0,0,1956,neutral
2769,thing to always remember i fight thing i really want i take action anytime i want i stop worr,1333769015060262914,2020-12-01 13:44:48,Twitter for Android,0,0,677,positive
2770,deputy commissioner srinivasa rao create awareness solid waste management home compost terrace gard,1333767046698471424,2020-12-01 13:36:58,Twitter Web App,4,0,130,negative
2771,food waste food management everyone duty resettingfood we must rethink production distribution c,1333761483839299584,2020-12-01 13:14:52,Twitter Web App,1,2,416,negative
2772,if homegrown idea waste management ecoafrica,1333761099276169218,2020-12-01 13:13:20,Twitter for Android,1,0,103,negative
2773,check 24 late opening waste management firstgroup employbridge,1333760710988349441,2020-12-01 13:11:48,CareerArc 2.0,0,0,270,negative
2774,open faculty student amp staff harris centre mmsb waste management apply research fund prov,1333760600154009600,2020-12-01 13:11:21,Twitter Web App,0,0,3215,negative
2775,more people question whether linear model production consumption waste management,1333760083243765767,2020-12-01 13:09:18,Oktopost,1,0,337,negative
2776,ugwu e izuchukwu peakmasheroes he work waste management unit since covid crisis,1333758978510245889,2020-12-01 13:04:55,Twitter for Android,0,0,66,negative
2777,time life therefore waste time waste life master time master life,1333758503492739073,2020-12-01 13:03:01,Tweet Suite,0,0,4360,negative
2778,launch philippine green infrastructure giio report late asean series showcasing pipeline,1333758364036239365,2020-12-01 13:02:28,Hootsuite Inc.,2,0,13797,negative
2779,we receive fund last month instrumental couple technical,1333757984380506112,2020-12-01 13:00:58,Buffer,9,3,16716,neutral
2780,steve spur management maybe not much waste,1333757904160239617,2020-12-01 13:00:39,Twitter Web App,0,0,484,positive
2781,we represent member work across local government police officer school support staff waste manag,1333757747708432387,2020-12-01 13:00:01,Twitter Web App,0,0,1546,negative
2782,there no proper solid waste management even lahore think small city it poison underground water,1333755256308641792,2020-12-01 12:50:07,Twitter for Android,1,0,81,negative
2783,2021budgetfrivolities this already run project exist management information system this,1333753313775521796,2020-12-01 12:42:24,Twitter Web App,0,0,14838,neutral
2784,morohunmubo thank contact u waste management project oyo state include,1333751766115119104,2020-12-01 12:36:15,TweetDeck,6,0,9581,negative
2785,2021budgetfrivolities federal ministry of environment headquarters want 45 000 000 community base solid be,1333751672720461831,2020-12-01 12:35:53,Twitter Web App,0,0,14838,negative
2786,2021budgetfrivolities fed ministry of environment repeat line item six time youth and woman empowerment,1333751518445572099,2020-12-01 12:35:16,Twitter Web App,0,0,14838,neutral
2787,love tournament phoenix open move forward plan fan small stadium 16th hole golf wo,1333751184289566720,2020-12-01 12:33:56,Twitter for iPhone,1,1,1026,positive
2788,way staff management include most hard skill train outside,1333751174093266946,2020-12-01 12:33:54,Twitter Web App,0,0,116,negative
2789,live now jakub bator member management board waste thermal treatment plant director municipal hold co,1333750914956587010,2020-12-01 12:32:52,Twitter Web App,2,1,309,negative
2790,the waste management phoenix open move forward plan fan event february include,1333750269042102272,2020-12-01 12:30:18,Hootsuite Inc.,318,12,894106,negative
2791,waste management question day anastasia age 6 lose top front tooth teeth recycle,1333749354360922112,2020-12-01 12:26:40,Twitter for iPhone,12,0,458,positive
2792,asha impact proud partner nepra founder sandeep patel dhrumin patel ravi patel pa,1333748271286689794,2020-12-01 12:22:22,Twitter Web App,0,0,732,positive
2793,in model align create sustainable circular economy catalyse entrepreneurship,1333747627200954370,2020-12-01 12:19:48,Twitter Web App,0,0,732,neutral
2794,the department public work infrastructure expand public employment programme water energy,1333747118520094720,2020-12-01 12:17:47,Twitter for iPhone,2,2,35239,neutral
2795,gwanda urban ward 7 health club member explain waste management they make hat can cassette threa,1333746610619215873,2020-12-01 12:15:46,Twitter for Android,2,0,19,negative
2796,official since long i,1333745783095525377,2020-12-01 12:12:29,Twitter for Android,3,0,43,negative
2797,hi donna there no explanation system i pass complaint wa,1333743698102857728,2020-12-01 12:04:12,Orlo,0,0,28381,negative
2798,dear dr greeting day we glad share update international webinar waste manageme,1333743638409449473,2020-12-01 12:03:57,Twitter Web App,0,0,4,positive
2799,dear dr greeting day we glad share update international webinar waste manageme,1333743638409449473,2020-12-01 12:03:57,Twitter Web App,0,0,4,positive
2800,ecoafrica homegrown solution waste management need,1333743498974146564,2020-12-01 12:03:24,Twitter for Android,0,0,1800,negative
2801,24 year old buy xom wm msft kmp nflx day sell netflix way earl,1333743388445831168,2020-12-01 12:02:58,Twitter for iPhone,2,0,17,positive
2802,december count 2021 give u call discus help manage recycle,1333741076327362560,2020-12-01 11:53:46,Twitter Web App,4,2,2028,neutral
2803,declaration draft group collect input chemical waste management beyond 2020 sdg3 sdg12 sdg16 sdg17,1333740870403825667,2020-12-01 11:52:57,Twitter for Android,4,2,2477,negative
2804,solid waste management lack country,1333740626286931968,2020-12-01 11:51:59,Twitter for Android,4,1,128,negative
2805,bin empty saturday dump do yesterday clearly not domestic waste resident say landlord when resident,1333738553726136324,2020-12-01 11:43:45,Twitter for Android,1,0,44,negative
2806,surat model waste management covid 19 time worth emulate country indo norwegian study,1333737380159713282,2020-12-01 11:39:05,Twitter Web App,1,1,34,positive
2807,crop stubble management waste wealth via namo app,1333736721314435074,2020-12-01 11:36:28,Twitter for Android,0,0,15,negative
2808,ias prtk madhu maj shiva kiran talented person after,1333736455496110081,2020-12-01 11:35:25,Twitter for Android,1,1,1186,positive
2809,hello december the best time join waste literacy train now visit website,1333736425032994816,2020-12-01 11:35:18,Twitter for Android,1,0,98,positive
2810,authority do noida solid waste management system policy amp process especially rwas available,1333736259173240833,2020-12-01 11:34:38,Twitter for iPhone,0,0,35,positive
2811,a student cameroon come ingenious way combat city douala mount waste management problem dontburnjustearn,1333736253003427841,2020-12-01 11:34:36,Twitter for Android,1,0,1036,positive
2812,a student cameroon come ingenious way combat city douala mount waste management problem dontburnjustearn,1333735572846698497,2020-12-01 11:31:54,Twitter for Android,0,0,11220,positive
2813,now sure sound like great cup tea hop waste management part consider though,1333734907667828739,2020-12-01 11:29:16,Twitter for Android,2,0,199,positive
2814,isn recycle waste management one criterion concern tackle climate change,1333734559708565504,2020-12-01 11:27:53,Twitter for iPad,0,0,1543,negative
2815,crop stubble management waste wealth via namo app,1333733964318605313,2020-12-01 11:25:31,Twitter for Android,0,0,2557,negative
2816,get to know our staff andrea mehmetaj operator management compilation waste documentation receive,1333733879174356993,2020-12-01 11:25:11,Twitter for Android,0,0,62,negative
2817,today shri vijay kumar dev chief secretary delhi inaugurate plmp initiative ndmc plastic,1333733810278699009,2020-12-01 11:24:54,Twitter Web App,195,251,44,neutral
2818,waste management everyone concern,1333732555502333952,2020-12-01 11:19:55,Twitter for Android,0,0,23,negative
2819,valencia smartcity smart waste management sustainability,1333731736610615297,2020-12-01 11:16:40,Twitter Web App,1,2,53,positive
2820,we specialize office home cleaning pre post construction clean fumigation pest control garden se,1333730342449127424,2020-12-01 11:11:07,Twitter for Android,32,31,5053,positive
2821,amp study one land spar amp uk bird population find combine land spari,1333729372273053696,2020-12-01 11:07:16,Twitter Web App,0,0,793,neutral
2822,rotary dedicate fight prevent disease look collaborate partner small,1333729007460904962,2020-12-01 11:05:49,Twitter for iPad,2,2,1187,negative
2823,rotary dedicate fight prevent disease we look collaborate partner small vita,1333728456568410112,2020-12-01 11:03:38,Twitter for iPad,1,1,158,negative
2824,period poverty lack access sanitary product menstrual hygiene education toilet handwash facili,1333728402956697601,2020-12-01 11:03:25,Twitter for Android,0,0,17,negative
2825,national consultant conduct legal environment assessment health care waste management hcwm practice ukr,1333728329057390592,2020-12-01 11:03:07,IFTTT,0,0,44,neutral
2826,the state solid waste management country new circle hell lt,1333728137587302400,2020-12-01 11:02:22,Twitter for iPhone,2,0,152,negative
2827,the vast majority waste management facility landfills locate chronically disenfranchise communiti,1333726762275139585,2020-12-01 10:56:54,Twitter for iPhone,2,0,2539,negative
2828,modra6 quick get what waste university unit,1333726752288358401,2020-12-01 10:56:51,Twitter Web App,1,0,564,positive
2829,get to know our staff gersi kristaqi operator management compilation waste documentation receive,1333723714345689091,2020-12-01 10:44:47,Twitter for Android,0,0,62,negative
2830,leed sustainable waste management green construction,1333723531255951361,2020-12-01 10:44:03,WordPress.com,2,0,2816,negative
2831,eubpconf2020 base panel discussion morning i think waste management company composters waste,1333722626506821632,2020-12-01 10:40:28,Twitter Web App,2,0,4496,negative
2832,hi paul i please hear i pass detail wa,1333721106549796865,2020-12-01 10:34:25,Orlo,2,1,95151,neutral
2833,never assume chemical waste safe disposal regular trash via sink drain always err,1333719054717243392,2020-12-01 10:26:16,Twitter for Android,0,0,0,positive
2834,can u develop partnership u cause waste management,1333718732506615808,2020-12-01 10:24:59,Twitter for Android,0,0,787,negative
2835,p gurnani totally waste froud organization poor management,1333716487555538945,2020-12-01 10:16:04,Twitter Web App,0,0,1,negative
2836,start journey towards sustainability pooja sharma co founder footprint provide sol,1333716294114238465,2020-12-01 10:15:18,Twitter Web App,0,0,204,neutral
2837,declaration draft group collect input chemical waste management beyond 2020 preparation underway,1333714204562518016,2020-12-01 10:07:00,TweetDeck,8,3,8688,negative
2838,people work sort waste management vital cog public health machine respect,1333713686930874368,2020-12-01 10:04:56,Twitter for Android,7,2,3623,negative
2839,upcoming ipo december burger king kalyan jeweller suryoday small fin bank esaf small finance bank,1333713226060623872,2020-12-01 10:03:06,Twitter Web App,0,0,83,negative
2840,82 they probably like in denmark many people leave beer bottle garbagemen i mean wa,1333713163775336449,2020-12-01 10:02:52,Tweetbot for iΟS,0,0,1008,positive
2841,we depthford estate today tomorrow great dave back sweeper support waste man,1333712564568678400,2020-12-01 10:00:29,Twitter for Android,11,0,283,positive
2842,the uk see shake farming policy landowner urge protect environment payment rew,1333712520301916160,2020-12-01 10:00:18,Sendible,0,0,7580,neutral
2843,project cleanupijora huge success ohamfellow lead team volunteer ijora fish market,1333711159137071106,2020-12-01 09:54:54,Twitter for Android,6,3,394,positive
2844,you know i passionate food waste management anything hotel kitchen so,1333709720499015680,2020-12-01 09:49:11,Twitter for iPhone,1,0,457,negative
2845,debenham trouble year due poor management slow uptake online shopping,1333709714128048130,2020-12-01 09:49:09,Twitter for Android,4,0,2,negative
2846,it wonderful see community eager learn zerowaste model solution long term,1333707017500962817,2020-12-01 09:38:26,Twitter Web App,1,0,879,positive
2847,for past 4 day nipe fagio conduct community bazaars 8 community along msimbazi river talk,1333707012216147969,2020-12-01 09:38:25,Twitter Web App,5,2,879,negative
2848,gujrat good suggestion we already ask shopkeeper place dustbin area management solid waste,1333706023895506945,2020-12-01 09:34:29,Twitter for Android,2,0,1441,positive
2849,meet steven boyle specialise infectionprevention needle stick awareness addiction waste management,1333705919469916162,2020-12-01 09:34:04,AgoraPulse Manager,0,0,1610,negative
2850,stapleton like waste management lol,1333705634555043840,2020-12-01 09:32:56,Twitter for iPhone,0,0,36,positive
2851,more people question whether linear model production consumption waste management,1333704673971343360,2020-12-01 09:29:07,Oktopost,0,0,62,negative
2852,hi we work waste management company recyclers municipality industry association,1333704554752438272,2020-12-01 09:28:39,Khoros,1,0,21022,negative
2853,never trust coalition water management by way grows cotton nation a,1333703390174400513,2020-12-01 09:24:01,Twitter Web App,4,0,113,neutral
2854,prcmo water quality waste management division,1333703075727491072,2020-12-01 09:22:46,Twitter for iPhone,3,0,133,negative
